OML UID,Entity / Source,Survey Type,Status,Assignee,Neighborhood,Zone,Lat,Long,House damage,Personal impact,Intensity
MS697,MySay,Psychological & Social Support,Unknown,,,,33.88651958,35.53957055,No,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS698,MySay,Psychological & Social Support,Unknown,,,,33.85367634,35.54296918,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS699,MySay,Psychological & Social Support,Unknown,,,,33.83747438,35.51273226,No,None of the above,3:: Very Weak / the house shook in a weird way/ my parked car shook as if a fast truck was passing by it
MS700,MySay,Psychological & Social Support,Unknown,,,,33.86153822,35.5297399,I don't have a house in Beirut,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS701,MySay,Psychological & Social Support,Unknown,,,,33.8912607,35.53058402,Some damage,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS702,MySay,Psychological & Social Support,Unknown,,,,33.90028168,35.52070162,No,None of the above,
MS703,MySay,Psychological & Social Support,Unknown,,,,33.98345671,35.63450118,No,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS704,MySay,Psychological & Social Support,Unknown,,,,34.27325904,35.88750659,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS705,MySay,Psychological & Social Support,Unknown,,,,34.32033498,35.80006225,I don't have a house in Beirut,Relocation,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS706,MySay,Psychological & Social Support,Unknown,,,,33.95623852,35.65769246,I don't have a house in Beirut,Physical injury,4::Weak/ It felt like a slight earthquake
MS707,MySay,Psychological & Social Support,Unknown,,,,33.27199739,35.2022076,No,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS708,MySay,Psychological & Social Support,Unknown,,,,33.87763548,35.53968978,Some damage,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS709,MySay,Psychological & Social Support,Unknown,,,,33.80415343,35.59999168,I don't have a house in Beirut,Physical injury,4::Weak/ It felt like a slight earthquake
MS710,MySay,Psychological & Social Support,Unknown,,,,33.89465494,35.56582969,Some damage,Relocation,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS711,MySay,Psychological & Social Support,Unknown,,,,33.87894249,35.51574033,Some damage,Relocation,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS712,MySay,Psychological & Social Support,Unknown,,,,33.89876029,35.51636767,Some damage,Physical injury,10:: Extreme/ The house was destroyed / shattered and it became uninhabitable after the explosion
MS713,MySay,Psychological & Social Support,Unknown,,,,33.90151716,35.52364826,Total destruction,Physical injury,"9:: Violent/partial collapse of the house, fall of the chimney, building shifted off foundations"
MS714,MySay,Psychological & Social Support,Unknown,,,,33.76445902,35.51134866,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS715,MySay,Psychological & Social Support,Unknown,,,,33.89292172,35.54192361,No,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS716,MySay,Psychological & Social Support,Unknown,,,,33.8889425,35.50257683,Some damage,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS717,MySay,Psychological & Social Support,Unknown,,,,33.79529466,35.81861811,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS718,MySay,Psychological & Social Support,Unknown,,,,33.89950286,35.49895532,Some damage,Relocation,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS719,MySay,Psychological & Social Support,Unknown,,,,33.89546455,35.52543251,Some damage,Physical injury,10:: Extreme/ The house was destroyed / shattered and it became uninhabitable after the explosion
MS720,MySay,Psychological & Social Support,Unknown,,,,33.9155401,35.59401107,I don't have a house in Beirut,None of the above,4::Weak/ It felt like a slight earthquake
MS721,MySay,Psychological & Social Support,Unknown,,,,33.8946517,35.49234473,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS722,MySay,Psychological & Social Support,Unknown,,,,33.87969218,35.5392195,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS723,MySay,Psychological & Social Support,Unknown,,,,33.80312721,35.60505989,I don't have a house in Beirut,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS724,MySay,Psychological & Social Support,Unknown,,,,33.85524448,35.51055754,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS725,MySay,Psychological & Social Support,Unknown,,,,33.89023236,35.53550656,Some damage,Physical injury,
MS726,MySay,Psychological & Social Support,Unknown,,,,33.86155148,35.5063346,No,None of the above,4::Weak/ It felt like a slight earthquake
MS727,MySay,Psychological & Social Support,Unknown,,,,33.8790647,35.50909082,,,
MS728,MySay,Psychological & Social Support,Unknown,,,,33.89898482,35.501443,,,10:: Extreme/ The house was destroyed / shattered and it became uninhabitable after the explosion
MS729,MySay,Psychological & Social Support,Unknown,,,,33.80768663,35.60387143,Some damage,The death of a relative/close family member (ex. brother),"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS730,MySay,Psychological & Social Support,Unknown,,,,33.8914794,35.50072098,No,Relocation,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS731,MySay,Psychological & Social Support,Unknown,,,,33.8828745,35.56832884,Some damage,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS732,MySay,Psychological & Social Support,Unknown,,,,33.89647968,35.52887082,Some damage,Physical injury,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS733,MySay,Psychological & Social Support,Unknown,,,,33.8809801,35.50275889,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS734,MySay,Psychological & Social Support,Unknown,,,,33.8900885,35.49835546,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS735,MySay,Psychological & Social Support,Unknown,,,,33.85815705,35.51867008,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS736,MySay,Psychological & Social Support,Unknown,,,,33.89820447,35.5120182,Some damage,Physical injury,
MS737,MySay,Psychological & Social Support,Unknown,,,,33.89144876,35.54952043,No,Physical injury,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS738,MySay,Psychological & Social Support,Unknown,,,,33.8799346,35.50523023,Some damage,Physical injury,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS739,MySay,Psychological & Social Support,Unknown,,,,33.92686659,35.59598613,I don't have a house in Beirut,None of the above,3:: Very Weak / the house shook in a weird way/ my parked car shook as if a fast truck was passing by it
MS740,MySay,Psychological & Social Support,Unknown,,,,33.53780354,35.38124883,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS741,MySay,Psychological & Social Support,Unknown,,,,33.86658941,35.48821628,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS742,MySay,Psychological & Social Support,Unknown,,,,33.88138625,35.48887138,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS743,MySay,Psychological & Social Support,Unknown,,,,33.89194759,35.50368828,No,None of the above,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS744,MySay,Psychological & Social Support,Unknown,,,,33.96424084,35.61446184,No,None of the above,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS745,MySay,Psychological & Social Support,Unknown,,,,33.60700126,35.48027108,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS746,MySay,Psychological & Social Support,Unknown,,,,33.81851957,35.60580422,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS747,MySay,Psychological & Social Support,Unknown,,,,33.85577675,35.53911949,I don't have a house in Beirut,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS748,MySay,Psychological & Social Support,Unknown,,,,33.85120027,35.52331489,No,Permanent disability,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS749,MySay,Psychological & Social Support,Unknown,,,,33.88965874,35.50795835,Some damage,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS750,MySay,Psychological & Social Support,Unknown,,,,33.88730374,35.52085876,Some damage,Relocation,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS751,MySay,Psychological & Social Support,Unknown,,,,33.89781355,35.4788928,Some damage,Physical injury,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS752,MySay,Psychological & Social Support,Unknown,,,,33.87632522,35.53214669,Some damage,Permanent disability,"9:: Violent/partial collapse of the house, fall of the chimney, building shifted off foundations"
