OML UID,Entity / Source,Survey Type,Assignee,Zone,Supplier UID,Lat,Long,Status,BwS Status,Parcel (3ekar),Address,Neighborhood,Assignee
BwS1038,Beb w Shebek,Shelter,,,MM-81,,,Referred,Referred,,"Khenshara Street, Damas building, 1st floor",Mar Mikhael,BE BEIRUT
BwS1039,Beb w Shebek,Shelter,,,MM-82,,,Not Started,Assigned,,"Main street, Obajian building, 3rd floor",Mar Mikhael,BE BEIRUT
BwS1040,Beb w Shebek,Shelter,,,MM-83,,,Not Started,Not Started,,,Mar Mikhael,
BwS1041,Beb w Shebek,Shelter,,,MM-84,,,Referred,Referred,,Next to Audi,Mar Mikhael,
BwS1042,Beb w Shebek,Shelter,,,MM-85,33.897530,35.525631,Completed,Completed,Me_1183/8,Near Marmkhayel Church,Mar Mikhael,TIMA
BwS1043,Beb w Shebek,Shelter,,,MM-86,33.897889,35.525528,Referred,Referred,720,achkhanian building-roof,Mar Mikhael,TIMA
BwS1044,Beb w Shebek,Shelter,,,MM-87,33.897889,35.525528,Referred,Referred,,achkhanian building-3rd floor,Mar Mikhael,
BwS1045,Beb w Shebek,Shelter,,,MM-88,33.897197,35.524511,Completed,Completed,Me_1046,madrid street simitian bldg second floor,Mar Mikhael,TIMA
BwS1046,Beb w Shebek,Shelter,,,MM-89/1LR,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 1",Mar Mikhael,TARA
BwS1047,Beb w Shebek,Shelter,,,MM-89/1R,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 1 ",Mar Mikhael,TARA
BwS1048,Beb w Shebek,Shelter,,,MM-89/1LL,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 1",Mar Mikhael,TARA
BwS1049,Beb w Shebek,Shelter,,,MM-89/2LR,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 2",Mar Mikhael,TARA
BwS1050,Beb w Shebek,Shelter,,,MM-89/2R,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 2",Mar Mikhael,TARA
BwS1051,Beb w Shebek,Shelter,,,MM-89/2LL,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 2",Mar Mikhael,TARA
BwS1052,Beb w Shebek,Shelter,,,MM-89/3LR,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 3",Mar Mikhael,TARA
BwS1053,Beb w Shebek,Shelter,,,MM-89/3R,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 3",Mar Mikhael,TARA
BwS1054,Beb w Shebek,Shelter,,,MM-89/3LL,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 3",Mar Mikhael,TARA
BwS1055,Beb w Shebek,Shelter,,,MM-89/4LR,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 4",Mar Mikhael,TARA
BwS1056,Beb w Shebek,Shelter,,,MM-89/4R,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 4",Mar Mikhael,TARA
BwS1057,Beb w Shebek,Shelter,,,MM-89/4LL,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 4",Mar Mikhael,TARA
BwS1058,Beb w Shebek,Shelter,,,MM-89/5LR,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 5",Mar Mikhael,TARA
BwS1059,Beb w Shebek,Shelter,,,MM-89/5R,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 5",Mar Mikhael,TARA
BwS1060,Beb w Shebek,Shelter,,,MM-89/5LL,33.897918,35.524486,Referred,Referred,714,"Madrid Street, Building X, Floor 5",Mar Mikhael,TARA
BwS1061,Beb w Shebek,Shelter,,,MM-90,33.896527,35.529506,Completed,Completed,Re_997,"simon electric, laziza factory",Mar Mikhael,POLO
BwS1062,Beb w Shebek,Shelter,,,MM-91,33.896527,35.529506,Completed,Completed,Re_997,"simon electric, laziza factory",Mar Mikhael,POLO
BwS1063,Beb w Shebek,Shelter,,,MM-92,33.896527,35.529506,Completed,Completed,Re_997,"simon electric, laziza factory",Mar Mikhael,POLO
BwS1064,Beb w Shebek,Shelter,,,MM-93,,,Referred,Referred,687,"Facing pharmacy Mar Mkhael, locale building, 4th floor",Mar Mikhael,BE BEIRUT
BwS1065,Beb w Shebek,Shelter,,,MM-94,33.897942,35.524887,Completed,Completed,Me_715,Strt Faoun - bldg khanikian -1st floor ,Mar Mikhael,BE BEIRUT
BwS1066,Beb w Shebek,Shelter,,,MM-95,,,Referred,Referred,,Facing pompe a Essence Mobil - A cote mini market Saliba,Mar Mikhael,
BwS1067,Beb w Shebek,Shelter,,,MM-96,33.897793,35.524946,Completed,Completed,Me_456,Mar Mikhael strt- Najin Khazaal bldg - 5th floor ,Mar Mikhael,BE BEIRUT
BwS1068,Beb w Shebek,Shelter,,,MM-97,,,Referred,Referred,,Mar Mikhael- kahraba strt - infront of Mar Mikhael pharmacy ,Mar Mikhael,BE BEIRUT
BwS1069,Beb w Shebek,Shelter,,,MM-98,,,Referred,Referred,,Armenia strt - Mar Mikhael - Malak El tawouk bldg just next to electricity of  Lebanon - 4th floor ,Mar Mikhael,
BwS1070,Beb w Shebek,Shelter,,,MM-99,33.897438,35.525578,Completed,Completed,Me_1102,Strt Alexander flamingos ,Mar Mikhael,BE BEIRUT
BwS1071,Beb w Shebek,Shelter,,,MM-100,33.897270,35.526608,Completed,Completed,Re_1933/4,Armenian Strt - bldg kostantin Saab- 2nd floor,Mar Mikhael,BE BEIRUT
BwS1072,Beb w Shebek,Shelter,,,MM-101,33.897602,35.526665,Referred,Referred,383,"plot383 medawar, sogeprim bldg first floor",Mar Mikhael,BE BEIRUT
BwS1073,Beb w Shebek,Shelter,,,MM-101/1,33.897602,35.526665,Referred,Referred,Me_383,"plot383 medawar, sogeprim bldg ground floor",Mar Mikhael,BE BEIRUT
BwS1074,Beb w Shebek,Shelter,,,MM-101/2,33.897602,35.526665,Referred,Referred,Me_383,"plot383 medawar, sogeprim bldg roof",Mar Mikhael,BE BEIRUT
BwS1075,Beb w Shebek,Shelter,,,MM-101/3,33.897602,35.526665,Referred,Referred,Me_383,"plot383 medawar, sogeprim bldg roof",Mar Mikhael,BE BEIRUT
BwS1076,Beb w Shebek,Shelter,,,MM-102,,,Completed,Completed,Me_1192,"rabih street facing emaco building behind sky line tower, zabonian building 5th floor",Mar Mikhael,BE BEIRUT
BwS1077,Beb w Shebek,Shelter,,,MM-103,33.896999,35.528278,In Progress,In Progress,Re_973,Next to Farida & Restaurant Samakati,Mar Mikhael,ZEINA BEKHAZI
BwS1078,Beb w Shebek,Shelter,,,MM-104,,,Referred,Referred,,civil defence bldg,Mar Mikhael,BE BEIRUT
BwS1079,Beb w Shebek,Shelter,,,MM-105,,,Referred,Referred,,"facing manar gas station, saliba market bldg",Mar Mikhael,BE BEIRUT
BwS1080,Beb w Shebek,Shelter,,,MM-106,,,In Progress,In Progress,Re_1233/9,"salah labaki street, tamraz bldg 1st floor",Mar Mikhael,BE BEIRUT
BwS1081,Beb w Shebek,Shelter,,,MM-106/1,,,Referred,Referred,Re_1233/10,"salah labaki street, tamraz bldg 1st floor",Mar Mikhael,BE BEIRUT
BwS1082,Beb w Shebek,Shelter,,,MM-107,33.896477,35.524453,Completed,Completed,Me_1192,"next to subway, abraham zabonian bldg, 3rd floor",Mar Mikhael,BE BEIRUT
BwS1083,Beb w Shebek,Shelter,,,MM-108,33.897049,35.525173,Completed,Completed,Me_1041,facing divvy,Mar Mikhael,BE BEIRUT
BwS1084,Beb w Shebek,Shelter,,,MM-109,33.897049,35.525173,In Progress,In Progress,Me_1041,"nahr, armenia street, tiyan bldg 3rd floor",Mar Mikhael,BE BEIRUT
BwS1085,Beb w Shebek,Shelter,,,MM-110,33.897432,35.525198,Completed,Completed,Me_1098/6,"near beirut cat cafe, oujarian bldg 1st floor",Mar Mikhael,BE BEIRUT
BwS1086,Beb w Shebek,Shelter,,,MM-111,,,Referred,Referred,,"next to train station, sakanit mhamad naser, ground floor",Mar Mikhael,BE BEIRUT
BwS1087,Beb w Shebek,Shelter,,,MM-112,,,Referred,Referred,,"armenia street, mar mekhayel, mar mekhayel, okra pub",Mar Mikhael,BE BEIRUT
BwS1088,Beb w Shebek,Shelter,,,MM-113,,,Referred,Referred,,"mar mkhayel, Armenia street, Mar Mekhayel, 5th floor, the same building of al tawle restaurant",Mar Mikhael,BE BEIRUT
BwS1089,Beb w Shebek,Shelter,,,MM-114,33.896805,35.523254,Completed,Completed,Me_732,,Mar Mikhael,BE BEIRUT
BwS1090,Beb w Shebek,Shelter,,,MM-115,,,Completed,Completed,Me_1183/9,"alexander street, flamingo bldg 1st floor",Mar Mikhael,POLO
BwS1091,Beb w Shebek,Shelter,,,MM-116,,,Completed,Completed,Me_1337,"armenia street, chalhoub bldg, 4th floor",Mar Mikhael,BE BEIRUT
BwS1092,Beb w Shebek,Shelter,,,MM-117,33.897080,35.528263,Completed,Completed,Re_973,"next to sivil defense, samakti restaurant",Mar Mikhael,BE BEIRUT
BwS1093,Beb w Shebek,Shelter,,,MM-118,33.896111,35.524834,Completed,Completed,Re_1244,"next to saliba market, up the oragne stairs a white building 3rd floor",Mar Mikhael,BE BEIRUT
BwS1094,Beb w Shebek,Shelter,,,MM-119,,,Referred,Referred,66,"zaroub next to doculand after edl, 1st floor",Mar Mikhael,BE BEIRUT
BwS1095,Beb w Shebek,Shelter,,,MM-120,33.897250,35.526611,Referred,Referred,1933/10,"armenia street, saab bldg, 2nd floor",Mar Mikhael,BE BEIRUT
BwS1096,Beb w Shebek,Shelter,,,MM-121,33.895786,35.531681,Not Started,Assigned,,"Old Lebanese house, bldg Sfeir, ground and 1st floor",Mar Mikhael,BE BEIRUT
BwS1097,Beb w Shebek,Shelter,,,MM-122,33.895847,35.521359,Completed,Completed,Me_71/9,"First Floor, Azarieh Antoura Building, near Électricité du Liban, above Al Kabir Restaurant, Chafaca street, Mar Mikhael, Medawar.",Mar Mikhael,BE BEIRUT
BwS1098,Beb w Shebek,Shelter,,,MM-123,33.897500,35.524139,Completed,Completed,Me_1046/16,"madrid street, simityam building, 5th floor",Mar Mikhael,BE BEIRUT
BwS1099,Beb w Shebek,Shelter,,,MM-124,33.897835,35.527290,Referred,Referred,1081/11,"ibrahim basha street, same building as pizza by the slice, 2nd floor",Mar Mikhael,ANDREA
BwS1100,Beb w Shebek,Shelter,,,MM-125,33.898468,35.526566,Completed,Completed,Me_654,"mdawar, next to mar mikhael church, mdawar654 building",Mar Mikhael,ANDREA
BwS1101,Beb w Shebek,Shelter,,,MM-126,33.897533,35.525715,Completed,Completed,Me_1183,"street nect to mashawish resto, last building on the right above knock knock supermarket, 4th floor",Mar Mikhael,ANDREA
BwS1102,Beb w Shebek,Shelter,,,MM-127,33.895400,35.533728,Completed,Completed,Ac_1091/26,,Mar Mikhael,MARIANA
BwS1103,Beb w Shebek,Shelter,,,MM-128,33.897419,35.525417,Referred,Referred,1102,"alexander street, karnik farra bldg 4th floor",Mar Mikhael,
BwS1104,Beb w Shebek,Shelter,,,MM-129,33.896472,35.532444,Referred,Referred,1036,"armenia street, near spoiler center",Mar Mikhael,ANDREA
BwS1105,Beb w Shebek,Shelter,,,MM-130,33.896111,35.524834,Completed,Completed,Re_1244,"next to saliba market, up the oragne stairs a white building 3rd floor",Mar Mikhael,BE BEIRUT
BwS1106,Beb w Shebek,Shelter,,,MM-131,33.896812,35.523426,In Progress,In Progress,Me_730,"close to supercool shop, nicolas turk street, bustani bldg",Mar Mikhael,NOUR
BwS1107,Beb w Shebek,Shelter,,,MM-132,33.896517,35.529842,Completed,Completed,Re_999/4B,Zanoubiya street next to Simon electric 4th floor (tall yellow building called Saba),Mar Mikhael,NOUR
BwS1108,Beb w Shebek,Shelter,,,MM-133,,,Referred,Referred,1246,facing Manar station-GF,Mar Mikhael,NOUR
BwS1109,Beb w Shebek,Shelter,,,MM-134,33.895844,35.520901,Completed,Completed,Me_732,Near Tequila,Mar Mikhael,ALEX
BwS1110,Beb w Shebek,Shelter,,,MM-136,33.896843,35.530716,Completed,Completed,Re_1016,Le Merou,Mar Mikhael,ALEX
BwS1111,Beb w Shebek,Shelter,,,MM-137,33.897430,35.524059,Referred,Referred,1046,madrid street - 3RD FLOOR,Mar Mikhael,
BwS1112,Beb w Shebek,Shelter,,,MM-138,33.895306,35.523639,Completed,Completed,Re_2354,SHERI3 EL KHAZINAYNA - NAZLIT MESTASHFA ROOM - ON THE LEFT - 3RD BLDG NOURIAN - 6TH FLOOR,Mar Mikhael,ANDREA
BwS1113,Beb w Shebek,Shelter,,,MM-139,33.900509,35.526634,Completed,Completed,Me_456,"mdawar, next to mar mkhael church bldg joseph khazaali",Mar Mikhael,MAZEN ASSAAD
BwS1114,Beb w Shebek,Shelter,,,MM-140,,,Referred,Referred,718,Rabbat St - Balkadian Building ,Mar Mikhael,ALEX
BwS1115,Beb w Shebek,Shelter,,,MM-142,,,Completed,Completed,Re_966/4,GF - hilal bldg,Mar Mikhael,POLO
BwS1116,Beb w Shebek,Shelter,,,MM-144,33.897293,35.524120,Referred,Referred,1046/19,"madrid street, simitian building, 6th floor",Mar Mikhael,MAZEN ASSAAD
BwS1117,Beb w Shebek,Shelter,,,MM-145,33.897549,35.525742,Completed,Completed,Me_1096,,Mar Mikhael,MAZEN ASSAAD
BwS1118,Beb w Shebek,Shelter,,,MM-146,33.896194,35.524889,Referred,Referred,Re_1252,mar mikhael el nahr bwej mahatit el manar daraj aarid btetlaa meno 2 bldg aal yamin GF maylit el yamin,Mar Mikhael,CHRISTOPHE
BwS1119,Beb w Shebek,Shelter,,,MM-147,33.895199,35.532608,Completed,Completed,Re_1054,,Mar Mikhael,CHRISTOPHE
BwS1120,Beb w Shebek,Shelter,,,MM-148,33.898468,35.527176,Completed,Completed,Me_422,,Mar Mikhael,BE BEIRUT
BwS1121,Beb w Shebek,Shelter,,,MM-149,,,In Progress,In Progress,963,,Mar Mikhael,MARIANA
BwS1122,Beb w Shebek,Shelter,,,MM-150,33.898220,35.526737,Completed,Completed,Re_649/12,,Mar Mikhael,BE BEIRUT
BwS1123,Beb w Shebek,Shelter,,,MM-151,,,Completed,Completed,Re_1245,,Mar Mikhael,MARIANA
BwS1124,Beb w Shebek,Shelter,,,MM-152,,,Completed,Completed,Re_1654/4,,Mar Mikhael,MARIANA
BwS1125,Beb w Shebek,Shelter,,,MM-153,33.896721,35.523445,Referred,Referred,Me_1087/34,"mar mkhael, next to parking audi, muchelin tires",Mar Mikhael,
BwS1126,Beb w Shebek,Shelter,,,MM-154,33.895355,35.535564,Completed,Completed,Re_1115,,Mar Mikhael,ALEX
BwS1127,Beb w Shebek,Shelter,,,MM-155,33.895994,35.523327,Completed,Completed,Re_689/8,"kilikian building, above BLF atm",Mar Mikhael,ALEX
BwS1128,Beb w Shebek,Shelter,,,MM-156,33.896912,35.526543,Completed,Completed,Re_1934,"armenia street, st michel street, saab bldg",Mar Mikhael,GROUP 01
BwS1129,Beb w Shebek,Shelter,,,MM-157,33.896984,35.525951,In Progress,In Progress,Re_839,"el naher, abjian bldg",Mar Mikhael,STUDIO CARAMEL
BwS1130,Beb w Shebek,Shelter,,,MM-158,33.896561,35.528591,In Progress,In Progress,Re_1337,"qoubaiat street, elie keyrouz bldg",Mar Mikhael,JOEY
BwS1131,Beb w Shebek,Shelter,,,MM-159,,,Referred,Referred,1093/9,"faraoun street, kimodjian bldg",Mar Mikhael,GROUP 01
BwS1132,Beb w Shebek,Shelter,,,MM-160,33.896525,35.529841,Referred,Referred,Re_1011,"zanoubia street, next to clandestino, KRIkorian bldg",Mar Mikhael,LILI
BwS1133,Beb w Shebek,Shelter,,,MM-161,33.897606,35.526470,Referred,Referred,Me_453,"pharaon street, emile ghanem bldg",Mar Mikhael,
BwS1134,Beb w Shebek,Shelter,,,MM-162,33.897054,35.525973,Completed,Completed,Re_1566,"armenia street, fayad bldg",Mar Mikhael,GROUP 01
BwS1135,Beb w Shebek,Shelter,,,MM-163,33.895599,35.520363,Completed,Completed,Me_65,"pasteur street, fattal bldg",Mar Mikhael,GROUP 01
BwS1136,Beb w Shebek,Shelter,,,MM-164,33.897054,35.525973,Referred,Referred,Re_1566,"armenia treet, fayad bldg",Mar Mikhael,GROUP 01
BwS1137,Beb w Shebek,Shelter,,,MM-165,33.896065,35.523540,Referred,Referred,Re_681/11,"near edl, kilikian bldg",Mar Mikhael,GROUP 01
BwS1138,Beb w Shebek,Shelter,,,MM-166,,,Completed,Completed,Me_778,"armenia street, melek georges satchilian",Mar Mikhael,GROUP 01
BwS1139,Beb w Shebek,Shelter,,,MM-167,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1140,Beb w Shebek,Shelter,,,MM-167/1,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1141,Beb w Shebek,Shelter,,,MM-167/2,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1142,Beb w Shebek,Shelter,,,MM-167/3,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1143,Beb w Shebek,Shelter,,,MM-167/4,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1144,Beb w Shebek,Shelter,,,MM-167/5,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1145,Beb w Shebek,Shelter,,,MM-167/6,33.896404,35.524681,In Progress,In Progress,Re_646,"armenia street, facing mar mkhael gas station after saliba market",Mar Mikhael,STEVEN
BwS1146,Beb w Shebek,Shelter,,,MM-168,33.896824,35.530750,Referred,Referred,Re_1016,"armenia street, khodorlarian bldg",Mar Mikhael,NOUR
BwS1147,Beb w Shebek,Shelter,,,MM-169,33.896042,35.523537,In Progress,In Progress,Re_689/13,"armenia street, kilikian bdlg",Mar Mikhael,STEVEN
BwS1148,Beb w Shebek,Shelter,,,MM-170,33.896042,35.523537,Referred,Referred,Re_689/9,"armenia street, guiliguian bldg, next to edl",Mar Mikhael,STEVEN
BwS1149,Beb w Shebek,Shelter,,,MM-171,,,In Progress,Assessed,Me_75,"armenia street, in front of sandwich w noss facing khayme hamra",Mar Mikhael,STEVEN
BwS1150,Beb w Shebek,Shelter,,,MM-172,,,In Progress,In Progress,Me_1156/14,"east village bldg, marm main road",Mar Mikhael,MARIANA
BwS1151,Beb w Shebek,Shelter,,,MM-173,,,In Progress,Assessed,,near edl - assi building,Mar Mikhael,POLO
BwS1152,Beb w Shebek,Shelter,,,MM-173/1,,,In Progress,Assessed,,near edl - assi building,Mar Mikhael,POLO
BwS1153,Beb w Shebek,Shelter,,,MM-173/2,,,In Progress,Assessed,,near edl - assi building,Mar Mikhael,POLO
BwS1154,Beb w Shebek,Shelter,,,MM-173/3,,,In Progress,Assessed,,near edl - assi building,Mar Mikhael,POLO
BwS1155,Beb w Shebek,Shelter,,,MM-174,33.898028,35.526406,In Progress,Assessed,Me_385,facing mar mkhael church,Mar Mikhael,STUDIO CARAMEL
BwS1156,Beb w Shebek,Shelter,,,,,,,,,,,
BwS1157,Beb w Shebek,Shelter,,,MA-01,,,Referred,Referred,,The turn after MTC (next to Audi) building on the right,Marfaa,
BwS1158,Beb w Shebek,Shelter,,,MA-02,,,Referred,Referred,Me_1087/19,"Port area next to kettaneh (Audi Showroom), Bldg Mansour, 2nd floor",Marfaa,ADRIA
BwS1159,Beb w Shebek,Shelter,,,,,,,,,,,
BwS1160,Beb w Shebek,Shelter,,,RA-01,,,Not Started,Not Started,Ma_31,Ras el nabe3- omar bin khattab strt- thulathiya bldg block B- 11th floor facing liban post,Ras El Nabaa,
BwS1161,Beb w Shebek,Shelter,,,RA-02,33.896139,35.530917,Referred,Referred,,"Ras L Nabe3, Close to Saydani, Chahan Bldg, 1st floor",Ras El Nabaa,
BwS1162,Beb w Shebek,Shelter,,,RA-03,,,Referred,Referred,,"Ras L Nabe3, Close to Saydani, Chahan Bldg, 4th floor",Ras El Nabaa,
BwS1163,Beb w Shebek,Shelter,,,RA-04,33.882444,35.507806,Completed,Completed,Ma_6132,Ras El nabeh- strt mohamad el hout- bldg Shehab el dine ,Ras El Nabaa,ALEX
BwS1164,Beb w Shebek,Shelter,,,RA-05,,,Referred,Referred,,"عمر بن الخطاب, عمر بن الخطاب, رأس النبع, بناية العلبي طابق اول, بجانب نظارات زيدان أو كهرباء للسيارات بيضون",Ras El Nabaa,
BwS1165,Beb w Shebek,Shelter,,,RA-06,33.884548,35.505978,Referred,Referred,930/16,Strt Omar Bin Khatab - bldg Al Aalbi - after pharmacy Shaar facing katrik baydoun -6th floor,Ras El Nabaa,
BwS1166,Beb w Shebek,Shelter,,,RA-07,33.886301,35.507033,In Progress,In Progress,Ma_795,"mhamad lhout street, zayyat bldg, 8th floor",Ras El Nabaa,NOUR
BwS1167,Beb w Shebek,Shelter,,,RA-08,33.882496,35.505215,In Progress,In Progress,Ma_1265/11,"omar ebn lkhattab street, safa building",Noueiri,NOUR
BwS1168,Beb w Shebek,Shelter,,,RA-09,33.881481,35.502258,In Progress,In Progress,Ma_1441/11,"behind kniset lmazeraa, above mansharit adnan roumani, tawfiq bldg",Noueiri,NOUR
BwS1169,Beb w Shebek,Shelter,,,RA-10,,,Referred,Referred,,"ouzaii street, chbaro zaroub, facing lebnen wl mahjar, next to risala school",Noueiri,NOUR
BwS1170,Beb w Shebek,Shelter,,,RA-11,33.880634,35.509850,Referred,Referred,Ma_3035," Beyrouth Rass El Nabeh, Karem AL GHAZZAWI Street. GHAZZAWI & SANEH Bldg, Same Building se trouve "" AL KAYSI Foul "" . Near USJ FACULTÉ DES LETTRES ET DES SCIENCES HUMAINES and OAKS Hotel. ",Ras El Nabaa,
BwS1171,Beb w Shebek,Shelter,,,RA-12,33.885193,35.509075,Referred,Referred,Ma_851/9,"kronfol street, labban bldg, next to l amen l3am",Ras El Nabaa,NOUR
BwS1172,Beb w Shebek,Shelter,,,RA-13,33.881226,35.510521,Completed,Completed,Ac_1475,shaar street bldg teba block b ,Ras El Nabaa,MHMD
BwS1173,Beb w Shebek,Shelter,,,RA-14,33.882225,35.500927,In Progress,In Progress,Ma_105/11,"zaroub ban daouk, sarah building",Noueiri,NOUR
BwS1174,Beb w Shebek,Shelter,,,RA-15,33.885158,35.507752,In Progress,In Progress,Ma_903/5,"mhamad lhout street, alsalam  bldg",Ras El Nabaa,NOUR
BwS1175,Beb w Shebek,Shelter,,,RA-16,33.881470,35.510078,Not Started,Not Started,Ma_1442/13,"karem al ghazzawi street, ghazzawi and addam bldg",Ras El Nabaa,
BwS1176,Beb w Shebek,Shelter,,,RA-17,,,Not Started,Not Started,Ma_3876,"mhamad alhout street, ezzeddine bldg",Ras El Nabaa,
BwS1177,Beb w Shebek,Shelter,,,RA-18,33.881294,35.509457,Referred,Referred,1442,"abdelhafiz chaar street, behind gharib hosp, ghazawi bldg",Ras El Nabaa,
BwS1178,Beb w Shebek,Shelter,,,,,,,,,,,
BwS1179,Beb w Shebek,Shelter,,,RM-01,33.895245,35.526203,Completed,Completed,Re_625,Kataeb Rmeil,Rmeil,ALEX
BwS1180,Beb w Shebek,Shelter,,,RM-02,33.896139,35.530917,Completed,Completed,Re_1734,,Rmeil,BE BEIRUT
BwS1181,Beb w Shebek,Shelter,,,RM-04,33.895167,35.526194,Completed,Completed,Re_625,Kataeb Rmeil,Rmeil,BE BEIRUT
BwS1182,Beb w Shebek,Shelter,,,RM-05,,,Completed,Completed,Re_530,"Street, Dahdah - bldg Hekme Rmeil- Next to Hospital Roum and Sagesse",Rmeil,ADRIA
BwS1183,Beb w Shebek,Shelter,,,RM-06,33.896501,35.526169,Completed,Completed,Re_1703,"Fahed Bldg, 1st floor Rmeil Khazinein Street",Rmeil,BE BEIRUT
BwS1184,Beb w Shebek,Shelter,,,RM-07,33.896562,35.525977,Completed,Completed,Re_1177,"Rmeil, Khazinein Street, Ghannoum Bldg, 5th floor",Rmeil,BE BEIRUT
BwS1185,Beb w Shebek,Shelter,,,RM-08,33.895778,35.521417,Referred,Referred,,"704 Rmeil, zoghby bldg, 3rd floor",Rmeil,
BwS1186,Beb w Shebek,Shelter,,,RM-09,33.892444,35.525694,Referred,Referred,,,Rmeil,
BwS1187,Beb w Shebek,Shelter,,,RM-10,33.895250,35.526500,Not Started,Not Started,,Close to El Khazinieh Street,Rmeil,
BwS1188,Beb w Shebek,Shelter,,,RM-11,33.896145,35.525501,Referred,Referred,Re_1250,"Rmeil, after Beit Katayeb, Bldg Ibrahim Shammat, 1st floor",Rmeil,ANDREA
BwS1189,Beb w Shebek,Shelter,,,RM-11/1,33.896145,35.525501,Completed,Completed,Re_1250,"Rmeil, after Beit Katayeb, Bldg Ibrahim Shammat, 2nd floor",Rmeil,ANDREA
BwS1190,Beb w Shebek,Shelter,,,RM-11/2,33.896145,35.525501,In Progress,In Progress,Re_1250,"Rmeil, after Beit Katayeb, Bldg Ibrahim Shammat, gf",Rmeil,ANDREA
BwS1191,Beb w Shebek,Shelter,,,RM-12,,,Referred,Referred,,"Rmeil, strt Khazienian, bldg Azouri, 2nd floor",Rmeil,
BwS1192,Beb w Shebek,Shelter,,,RM-14,,,Referred,Referred,,"Rmeil, Beit katayeb , next to blue tent, bldg Kanji, 1st floor ",Rmeil,
BwS1193,Beb w Shebek,Shelter,,,RM-15,33.894596,35.526207,Completed,Completed,Re_628,"Rmeil, facing Biet El katayb, Bldg Joseph Mitlij, 5th floor ",Rmeil,POLO
BwS1194,Beb w Shebek,Shelter,,,RM-16,,,Referred,Referred,,"Rmeil, Bldg Mitri w Seif, 4th floor ",Rmeil,
BwS1195,Beb w Shebek,Shelter,,,RM-17,,,Referred,Referred,,"Rmeil, 1091 bldg, 1st floor, Ihab Azzam",Rmeil,BE BEIRUT
BwS1196,Beb w Shebek,Shelter,,,RM-18,33.893611,35.526944,Referred,Referred,1205,"Rmeil, strt dr. Anis Kfoury , bldg pampedjian, 1st floor ",Rmeil,BE BEIRUT
BwS1197,Beb w Shebek,Shelter,,,RM-19,33.895000,35.521389,Completed,Completed,Re_797,"Rmeil, beside media center, bldg Georges Bahman, 2nd floor",Rmeil,BE BEIRUT
BwS1198,Beb w Shebek,Shelter,,,RM-20,33.895806,35.527028,Completed,Completed,Re_2032,Rmeil 2032 -Jbeily street,Rmeil,TARA
